"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"SWE","TRUSTGOV","TOT","PC","A","2020",67.107864752608,
"SWE","TRUSTGOV","TOT","PC","A","2021",63.3536082593929,
"SWE","TRUSTGOV","TOT","PC","A","2022",68.7863033630634,
"CHE","TRUSTGOV","TOT","PC","A","2006",63.1593527135658,
"CHE","TRUSTGOV","TOT","PC","A","2009",57.7988485407956,
"CHE","TRUSTGOV","TOT","PC","A","2012",76.9940187691882,
"CHE","TRUSTGOV","TOT","PC","A","2014",75.1631301277681,
"CHE","TRUSTGOV","TOT","PC","A","2015",78.7730009339302,
"CHE","TRUSTGOV","TOT","PC","A","2016",79.8536703227829,
"CHE","TRUSTGOV","TOT","PC","A","2017",81.9706762988938,
"CHE","TRUSTGOV","TOT","PC","A","2018",84.9979467153876,
"CHE","TRUSTGOV","TOT","PC","A","2019",80.6612709030345,
"CHE","TRUSTGOV","TOT","PC","A","2020",84.6330707358843,
"CHE","TRUSTGOV","TOT","PC","A","2021",83.7848093008452,
"TUR","TRUSTGOV","TOT","PC","A","2006",59.5773639991118,
"TUR","TRUSTGOV","TOT","PC","A","2007",55.7877839792885,
"TUR","TRUSTGOV","TOT","PC","A","2008",59.7622994610805,
"TUR","TRUSTGOV","TOT","PC","A","2010",54.5994286962873,
"TUR","TRUSTGOV","TOT","PC","A","2011",59.6201816176014,
"TUR","TRUSTGOV","TOT","PC","A","2012",53.0999678892673,
"TUR","TRUSTGOV","TOT","PC","A","2013",53.831178354506,
"TUR","TRUSTGOV","TOT","PC","A","2014",55.6478295938993,
"TUR","TRUSTGOV","TOT","PC","A","2015",48.6084640531312,
"TUR","TRUSTGOV","TOT","PC","A","2016",58.3728229904672,
"TUR","TRUSTGOV","TOT","PC","A","2017",58.6161238607939,
"TUR","TRUSTGOV","TOT","PC","A","2018",51.3677054526917,
"TUR","TRUSTGOV","TOT","PC","A","2019",56.1260907192075,
"TUR","TRUSTGOV","TOT","PC","A","2020",55.3262159125458,
"TUR","TRUSTGOV","TOT","PC","A","2021",42.6014369483973,
"GBR","TRUSTGOV","TOT","PC","A","2006",49.4749565776643,
"GBR","TRUSTGOV","TOT","PC","A","2007",36.3637645195991,
"GBR","TRUSTGOV","TOT","PC","A","2008",32.4165734162464,
"GBR","TRUSTGOV","TOT","PC","A","2009",38.4066559716674,
"GBR","TRUSTGOV","TOT","PC","A","2010",50.3511236708084,
"GBR","TRUSTGOV","TOT","PC","A","2011",46.7890020286282,
"GBR","TRUSTGOV","TOT","PC","A","2012",42.1262171791992,
"GBR","TRUSTGOV","TOT","PC","A","2013",37.9231633242686,
"GBR","TRUSTGOV","TOT","PC","A","2014",42.2672082954794,
"GBR","TRUSTGOV","TOT","PC","A","2015",45.6811700107288,
"GBR","TRUSTGOV","TOT","PC","A","2016",40.8632065380894,
"GBR","TRUSTGOV","TOT","PC","A","2017",44.0120840347786,
"GBR","TRUSTGOV","TOT","PC","A","2018",42.0859860924225,
"GBR","TRUSTGOV","TOT","PC","A","2019",34.0828862506267,
"GBR","TRUSTGOV","TOT","PC","A","2020",34.6972844445844,
"GBR","TRUSTGOV","TOT","PC","A","2021",39.4753987902553,
"USA","TRUSTGOV","TOT","PC","A","2006",55.8028846293867,
"USA","TRUSTGOV","TOT","PC","A","2007",39.3245457151014,
"USA","TRUSTGOV","TOT","PC","A","2008",37.9220600579706,
"USA","TRUSTGOV","TOT","PC","A","2009",50.3047314333465,
"USA","TRUSTGOV","TOT","PC","A","2010",41.8275822176401,
"USA","TRUSTGOV","TOT","PC","A","2011",38.2531597881553,
"USA","TRUSTGOV","TOT","PC","A","2012",34.8855607609258,
"USA","TRUSTGOV","TOT","PC","A","2013",28.8647499093217,
"USA","TRUSTGOV","TOT","PC","A","2014",34.8671200449052,
"USA","TRUSTGOV","TOT","PC","A","2015",34.6936462814797,
"USA","TRUSTGOV","TOT","PC","A","2016",29.7205661181863,
"USA","TRUSTGOV","TOT","PC","A","2017",38.6535016762403,
"USA","TRUSTGOV","TOT","PC","A","2018",31.3816089214947,
"USA","TRUSTGOV","TOT","PC","A","2019",36.277444009879,
"USA","TRUSTGOV","TOT","PC","A","2020",46.4917090465757,
"USA","TRUSTGOV","TOT","PC","A","2021",40.4625220436663,
"USA","TRUSTGOV","TOT","PC","A","2022",31.024155522486,
"BRA","TRUSTGOV","TOT","PC","A","2006",34.0624740119302,
"BRA","TRUSTGOV","TOT","PC","A","2007",38.3459601315388,
"BRA","TRUSTGOV","TOT","PC","A","2008",51.1010057618223,
"BRA","TRUSTGOV","TOT","PC","A","2009",42.7178538138895,
"BRA","TRUSTGOV","TOT","PC","A","2010",51.1266636540454,
"BRA","TRUSTGOV","TOT","PC","A","2011",50.2891381657575,
"BRA","TRUSTGOV","TOT","PC","A","2012",45.5934724840847,
"BRA","TRUSTGOV","TOT","PC","A","2013",33.3725799979902,
"BRA","TRUSTGOV","TOT","PC","A","2014",35.522868728624,
"BRA","TRUSTGOV","TOT","PC","A","2015",19.8534782635747,
"BRA","TRUSTGOV","TOT","PC","A","2016",26.4140257342422,
"BRA","TRUSTGOV","TOT","PC","A","2017",16.5490266217132,
"BRA","TRUSTGOV","TOT","PC","A","2018",16.8186652631908,
"BRA","TRUSTGOV","TOT","PC","A","2019",34.0850087334004,
"BRA","TRUSTGOV","TOT","PC","A","2020",36.2292400768302,
"BRA","TRUSTGOV","TOT","PC","A","2021",32.7099283931536,
"BRA","TRUSTGOV","TOT","PC","A","2022",39.1633431519861,
"CHL","TRUSTGOV","TOT","PC","A","2006",58.1012278405757,
"CHL","TRUSTGOV","TOT","PC","A","2007",42.642054536666,
"CHL","TRUSTGOV","TOT","PC","A","2008",40.5252460153515,
"CHL","TRUSTGOV","TOT","PC","A","2009",57.5284294648567,
"CHL","TRUSTGOV","TOT","PC","A","2010",47.8705612609628,
"CHL","TRUSTGOV","TOT","PC","A","2011",32.2867343221981,
"CHL","TRUSTGOV","TOT","PC","A","2012",34.3267785265257,
"CHL","TRUSTGOV","TOT","PC","A","2013",30.7268500764456,
"CHL","TRUSTGOV","TOT","PC","A","2014",39.9530012612776,
"CHL","TRUSTGOV","TOT","PC","A","2015",30.0492532675277,
"CHL","TRUSTGOV","TOT","PC","A","2016",20.3538864780734,
"CHL","TRUSTGOV","TOT","PC","A","2017",26.8283316091092,
"CHL","TRUSTGOV","TOT","PC","A","2018",33.4744167630378,
"CHL","TRUSTGOV","TOT","PC","A","2019",15.2523450266274,
"CHL","TRUSTGOV","TOT","PC","A","2020",17.146378832949,
"CHL","TRUSTGOV","TOT","PC","A","2021",23.2144804154189,
"CHL","TRUSTGOV","TOT","PC","A","2022",28.7241784844887,
"COL","TRUSTGOV","TOT","PC","A","2006",48.0881032688283,
"COL","TRUSTGOV","TOT","PC","A","2007",51.2472058707189,
"COL","TRUSTGOV","TOT","PC","A","2008",63.5107466966152,
"COL","TRUSTGOV","TOT","PC","A","2009",44.0458218615394,
"COL","TRUSTGOV","TOT","PC","A","2010",55.174941548805,
"COL","TRUSTGOV","TOT","PC","A","2011",44.5631893836428,
"COL","TRUSTGOV","TOT","PC","A","2012",35.7382870014546,
"COL","TRUSTGOV","TOT","PC","A","2013",29.2708307782734,
"COL","TRUSTGOV","TOT","PC","A","2014",29.8372499097274,
"COL","TRUSTGOV","TOT","PC","A","2015",27.1786738027577,
"COL","TRUSTGOV","TOT","PC","A","2016",26.1251195178529,
"COL","TRUSTGOV","TOT","PC","A","2017",22.1882595578748,
"COL","TRUSTGOV","TOT","PC","A","2018",27.4869496606753,
"COL","TRUSTGOV","TOT","PC","A","2019",32.7981098741416,
"COL","TRUSTGOV","TOT","PC","A","2020",37.3634383411604,
"COL","TRUSTGOV","TOT","PC","A","2021",28.9148897418525,
"COL","TRUSTGOV","TOT","PC","A","2022",29.6825079323217,
"CRI","TRUSTGOV","TOT","PC","A","2006",37.8860395475882,
"CRI","TRUSTGOV","TOT","PC","A","2007",44.5800395970361,
"CRI","TRUSTGOV","TOT","PC","A","2008",36.0780930106792,
"CRI","TRUSTGOV","TOT","PC","A","2009",52.1350084226632,
"CRI","TRUSTGOV","TOT","PC","A","2010",53.2538589849129,
"CRI","TRUSTGOV","TOT","PC","A","2011",32.2533010648403,
"CRI","TRUSTGOV","TOT","PC","A","2012",28.0074803806551,
"CRI","TRUSTGOV","TOT","PC","A","2013",26.2193698129227,
"CRI","TRUSTGOV","TOT","PC","A","2014",40.4452919083106,
"CRI","TRUSTGOV","TOT","PC","A","2015",26.1169247723198,
"CRI","TRUSTGOV","TOT","PC","A","2016",27.9027573663895,
"CRI","TRUSTGOV","TOT","PC","A","2017",40.7448454400178,
"CRI","TRUSTGOV","TOT","PC","A","2018",47.9977787525775,
"CRI","TRUSTGOV","TOT","PC","A","2019",28.3023851778735,
"CRI","TRUSTGOV","TOT","PC","A","2020",29.823056442099,
"CRI","TRUSTGOV","TOT","PC","A","2021",31.5308324162133,
"CRI","TRUSTGOV","TOT","PC","A","2022",60.0127479827011,
"EST","TRUSTGOV","TOT","PC","A","2006",44.2467690915346,
"EST","TRUSTGOV","TOT","PC","A","2007",42.026411547591,
"EST","TRUSTGOV","TOT","PC","A","2008",33.0979003170631,
"EST","TRUSTGOV","TOT","PC","A","2009",22.448613175682,
"EST","TRUSTGOV","TOT","PC","A","2011",41.7540209995277,
"EST","TRUSTGOV","TOT","PC","A","2012",27.2975942716064,
"EST","TRUSTGOV","TOT","PC","A","2013",26.0637570269382,
"EST","TRUSTGOV","TOT","PC","A","2014",41.4985885239936,
"EST","TRUSTGOV","TOT","PC","A","2015",33.6689789771476,
"EST","TRUSTGOV","TOT","PC","A","2016",33.9834292244028,
"EST","TRUSTGOV","TOT","PC","A","2017",40.5946252795802,
"EST","TRUSTGOV","TOT","PC","A","2018",42.0202570984739,
"EST","TRUSTGOV","TOT","PC","A","2019",40.3306536840262,
"EST","TRUSTGOV","TOT","PC","A","2020",46.4805976813481,
"EST","TRUSTGOV","TOT","PC","A","2021",51.926399218504,
"EST","TRUSTGOV","TOT","PC","A","2022",50.8495859391006,
"ISR","TRUSTGOV","TOT","PC","A","2006",34.1797561346024,
"ISR","TRUSTGOV","TOT","PC","A","2007",21.7803242691346,
"ISR","TRUSTGOV","TOT","PC","A","2008",18.4401553052151,
"ISR","TRUSTGOV","TOT","PC","A","2009",40.4165816637343,
"ISR","TRUSTGOV","TOT","PC","A","2010",44.8931701696651,
"ISR","TRUSTGOV","TOT","PC","A","2011",27.1090533365648,
"ISR","TRUSTGOV","TOT","PC","A","2012",34.3569755861465,
"ISR","TRUSTGOV","TOT","PC","A","2013",45.1302052164924,
"ISR","TRUSTGOV","TOT","PC","A","2014",44.3641847979144,
"ISR","TRUSTGOV","TOT","PC","A","2015",40.5343225887399,
"ISR","TRUSTGOV","TOT","PC","A","2016",43.8133169146668,
"ISR","TRUSTGOV","TOT","PC","A","2017",38.9368155649342,
"ISR","TRUSTGOV","TOT","PC","A","2018",42.2329730495492,
"ISR","TRUSTGOV","TOT","PC","A","2019",49.5666912173238,
"ISR","TRUSTGOV","TOT","PC","A","2020",38.8938520677275,
"ISR","TRUSTGOV","TOT","PC","A","2021",43.9594681535094,
"LVA","TRUSTGOV","TOT","PC","A","2006",29.1489400185991,
"LVA","TRUSTGOV","TOT","PC","A","2007",28.0693010958034,
"LVA","TRUSTGOV","TOT","PC","A","2008",19.075766288465,
"LVA","TRUSTGOV","TOT","PC","A","2009",9.99444155118317,
"LVA","TRUSTGOV","TOT","PC","A","2011",10.7237335401424,
"LVA","TRUSTGOV","TOT","PC","A","2012",19.1219812719995,
"LVA","TRUSTGOV","TOT","PC","A","2013",23.379966670998,
"LVA","TRUSTGOV","TOT","PC","A","2014",22.9044727859833,
"LVA","TRUSTGOV","TOT","PC","A","2015",29.8912100137923,
"LVA","TRUSTGOV","TOT","PC","A","2016",31.526129414469,
"LVA","TRUSTGOV","TOT","PC","A","2017",26.400049963566,
"LVA","TRUSTGOV","TOT","PC","A","2018",19.7162297606406,
"LVA","TRUSTGOV","TOT","PC","A","2019",23.9407668132642,
"LVA","TRUSTGOV","TOT","PC","A","2020",30.6789062455792,
"LVA","TRUSTGOV","TOT","PC","A","2021",29.4602407828229,
"LTU","TRUSTGOV","TOT","PC","A","2006",20.5602366595769,
"LTU","TRUSTGOV","TOT","PC","A","2007",26.9292998696149,
"LTU","TRUSTGOV","TOT","PC","A","2008",16.1105843359843,
"LTU","TRUSTGOV","TOT","PC","A","2009",12.6142229061709,
"LTU","TRUSTGOV","TOT","PC","A","2010",11.4503268369894,
"LTU","TRUSTGOV","TOT","PC","A","2011",18.1086570485062,
"LTU","TRUSTGOV","TOT","PC","A","2012",14.5729545679984,
"LTU","TRUSTGOV","TOT","PC","A","2013",38.4238275410498,
"LTU","TRUSTGOV","TOT","PC","A","2014",34.4657157812356,
"LTU","TRUSTGOV","TOT","PC","A","2015",36.7034540214476,
"LTU","TRUSTGOV","TOT","PC","A","2016",27.9638569949356,
"LTU","TRUSTGOV","TOT","PC","A","2017",32.1247271514443,
"LTU","TRUSTGOV","TOT","PC","A","2018",32.3758095347415,
"LTU","TRUSTGOV","TOT","PC","A","2019",40.7248459410706,
"LTU","TRUSTGOV","TOT","PC","A","2020",47.4045330413199,
"LTU","TRUSTGOV","TOT","PC","A","2021",30.3830445599736,
"RUS","TRUSTGOV","TOT","PC","A","2006",37.0039870465989,
"RUS","TRUSTGOV","TOT","PC","A","2007",37.4115849562353,
"RUS","TRUSTGOV","TOT","PC","A","2008",55.7550236056868,
"RUS","TRUSTGOV","TOT","PC","A","2009",54.9765431255153,
"RUS","TRUSTGOV","TOT","PC","A","2010",51.4994831405378,
"RUS","TRUSTGOV","TOT","PC","A","2011",47.9574510128749,
"RUS","TRUSTGOV","TOT","PC","A","2012",45.2001719993822,
"RUS","TRUSTGOV","TOT","PC","A","2013",38.8303381860431,
"RUS","TRUSTGOV","TOT","PC","A","2014",64.0166026865416,
"RUS","TRUSTGOV","TOT","PC","A","2015",64.923309285879,
"RUS","TRUSTGOV","TOT","PC","A","2016",58.4303801348702,
"RUS","TRUSTGOV","TOT","PC","A","2017",55.6597225816218,
"RUS","TRUSTGOV","TOT","PC","A","2018",45.5838754173762,
"RUS","TRUSTGOV","TOT","PC","A","2019",43.6963839598187,
"RUS","TRUSTGOV","TOT","PC","A","2020",47.7703668013377,
"RUS","TRUSTGOV","TOT","PC","A","2021",45.6992085335251,
"SVN","TRUSTGOV","TOT","PC","A","2006",47.7644765841658,
"SVN","TRUSTGOV","TOT","PC","A","2009",36.803095486331,
"SVN","TRUSTGOV","TOT","PC","A","2010",33.1916298884213,
"SVN","TRUSTGOV","TOT","PC","A","2011",18.1583042545256,
"SVN","TRUSTGOV","TOT","PC","A","2012",23.8065990515896,
"SVN","TRUSTGOV","TOT","PC","A","2013",16.3433186290268,
"SVN","TRUSTGOV","TOT","PC","A","2014",17.6850998385603,
"SVN","TRUSTGOV","TOT","PC","A","2015",20.260482038015,
"SVN","TRUSTGOV","TOT","PC","A","2016",24.9845105649616,
"SVN","TRUSTGOV","TOT","PC","A","2017",23.9779723817359,
"SVN","TRUSTGOV","TOT","PC","A","2018",23.9274635749516,
"SVN","TRUSTGOV","TOT","PC","A","2019",39.7150714930083,
"SVN","TRUSTGOV","TOT","PC","A","2020",45.2974234162068,
"SVN","TRUSTGOV","TOT","PC","A","2021",33.9235814755947,
"SVN","TRUSTGOV","TOT","PC","A","2022",45.0723499937177,
"ZAF","TRUSTGOV","TOT","PC","A","2006",60.2337181683771,
"ZAF","TRUSTGOV","TOT","PC","A","2007",65.9012508651904,
"ZAF","TRUSTGOV","TOT","PC","A","2008",46.1442376943768,
"ZAF","TRUSTGOV","TOT","PC","A","2009",52.2421489309376,
"ZAF","TRUSTGOV","TOT","PC","A","2010",59.3964451264434,
"ZAF","TRUSTGOV","TOT","PC","A","2011",62.749592386432,
"ZAF","TRUSTGOV","TOT","PC","A","2012",42.5877460837636,
"ZAF","TRUSTGOV","TOT","PC","A","2013",51.0355342127794,
"ZAF","TRUSTGOV","TOT","PC","A","2014",48.799768138984,
"ZAF","TRUSTGOV","TOT","PC","A","2015",58.3995686010351,
"ZAF","TRUSTGOV","TOT","PC","A","2016",48.3122280563075,
"ZAF","TRUSTGOV","TOT","PC","A","2017",42.3274215882798,
"ZAF","TRUSTGOV","TOT","PC","A","2018",52.4685824392797,
"ZAF","TRUSTGOV","TOT","PC","A","2019",49.5906319870362,
"ZAF","TRUSTGOV","TOT","PC","A","2020",51.7606686490518,
"ZAF","TRUSTGOV","TOT","PC","A","2021",50.896150522116,
